"cefalea","escalofrio","hiporexia","odinofagia","exantema","prurito","vomito","altconciencia","edemapar","hepatomeg","rinorrea","hemo","bayes","enfer","san","alpha","beta","hemo.pos.D","hemo.neg.D","hemo.pos.ND","hemo.neg.ND","alpha.secu.1","beta.secu.1","alpha.secu.2","beta.secu.2","bayes.secu.pos","bayes.secu.neg"
1,1,1,1,0,1,0,0,0,1,0,0,0.510484159772983,0,0,1,1,0,0,0,0,1,1,1,1,0.525066819028632,0.496780373145691
1,1,1,1,0,1,0,0,0,0,1,1,0.150231060946135,1,10,2,11,1,0,1,9,2,1,2,10,0.419553637892304,0.06691012879345
1,1,1,1,0,1,0,0,0,0,1,0,0.5104704181319,1,1,2,2,1,0,0,1,2,1,1,2,0.683080342838291,0.349393408434182
1,1,1,1,0,1,0,0,0,0,0,1,0.499193982634086,2,2,3,3,2,0,0,2,3,1,1,3,0.749033464146816,0.252355867255908
1,1,1,1,0,1,0,0,0,0,0,0,0.422355660712419,2,3,3,4,2,0,0,3,3,1,1,4,0.745933847576576,0.190932421881024
1,1,1,1,0,0,1,1,1,1,1,1,0.50038623866695,0,0,1,1,0,0,0,0,1,1,1,1,0.492742181568662,0.485620808754551
1,1,1,1,0,0,1,1,1,1,1,0,0.494274164504372,0,0,1,1,0,0,0,0,1,1,1,1,0.462056201020487,0.508044906757542
1,1,1,1,0,0,1,1,1,1,0,1,0.485111723521724,0,0,1,1,0,0,0,0,1,1,1,1,0.496028641790724,0.495152667706418
1,1,1,1,0,0,1,1,1,1,0,0,0.49358314418816,0,0,1,1,0,0,0,0,1,1,1,1,0.48331356590926,0.498083411395835
1,1,1,1,0,0,1,1,1,0,1,1,0.493571297462564,0,0,1,1,0,0,0,0,1,1,1,1,0.494538313004665,0.491645929177509
1,1,1,1,0,0,1,1,1,0,1,0,0.491877097965451,0,0,1,1,0,0,0,0,1,1,1,1,0.489531496387909,0.470567771946025
1,1,1,1,0,0,1,1,1,0,0,1,0.511019090363756,0,0,1,1,0,0,0,0,1,1,1,1,0.498352237660963,0.494420204538004
1,1,1,1,0,0,1,1,1,0,0,0,0.486722164475592,0,0,1,1,0,0,0,0,1,1,1,1,0.481168348281788,0.47777315133138
1,1,1,1,0,0,1,1,0,1,1,1,0.510063507085899,0,0,1,1,0,0,0,0,1,1,1,1,0.507703319186993,0.519444490687792
1,1,1,1,0,0,1,1,0,1,1,0,0.495623443738092,0,0,1,1,0,0,0,0,1,1,1,1,0.513223987783052,0.486076687647119
1,1,1,1,0,0,1,1,0,1,0,1,0.48115787726338,0,0,1,1,0,0,0,0,1,1,1,1,0.470624717239667,0.485132659833986
1,1,1,1,0,0,1,1,0,1,0,0,0.489211934361141,0,0,1,1,0,0,0,0,1,1,1,1,0.491964152311826,0.476229385181895
1,1,1,1,0,0,1,1,0,0,1,1,0.493135682872497,0,0,1,1,0,0,0,0,1,1,1,1,0.48581770549343,0.479612574811296
1,1,1,1,0,0,1,1,0,0,1,0,0.338242984340488,0,1,1,2,0,0,1,0,1,1,2,1,0.277294126053762,0.441122109647488
1,1,1,1,0,0,1,1,0,0,0,1,0.497009371324908,0,0,1,1,0,0,0,0,1,1,1,1,0.49305374399953,0.485324988722985
1,1,1,1,0,0,1,1,0,0,0,0,0.502145434550708,0,0,1,1,0,0,0,0,1,1,1,1,0.500510422142911,0.513781832171731
1,1,1,1,0,0,1,0,1,1,1,1,0.508003960795701,0,0,1,1,0,0,0,0,1,1,1,1,0.51898942711078,0.506953937539916
1,1,1,1,0,0,1,0,1,1,1,0,0.484327969453065,0,0,1,1,0,0,0,0,1,1,1,1,0.495087832313467,0.486384604601784
1,1,1,1,0,0,1,0,1,1,0,1,0.663939059517826,1,0,2,1,0,1,0,0,1,2,1,1,0.540759239217969,0.706754380350011
1,1,1,1,0,0,1,0,1,1,0,0,0.495253233500523,0,0,1,1,0,0,0,0,1,1,1,1,0.487657623331652,0.498227698202947
1,1,1,1,0,0,1,0,1,0,1,1,0.43213341671193,2,3,3,4,1,1,2,1,2,2,3,2,0.393386983346818,0.476826847531578
1,1,1,1,0,0,1,0,1,0,1,0,0.501050498623401,0,0,1,1,0,0,0,0,1,1,1,1,0.502583508976217,0.483742755268047
1,1,1,1,0,0,1,0,1,0,0,1,0.510242794090183,0,0,1,1,0,0,0,0,1,1,1,1,0.517942758712929,0.503305630210173
1,1,1,1,0,0,1,0,1,0,0,0,0.507275376777397,0,0,1,1,0,0,0,0,1,1,1,1,0.50652551548144,0.510916465540343
1,1,1,1,0,0,1,0,0,1,1,1,0.491202813708922,0,0,1,1,0,0,0,0,1,1,1,1,0.495618068589931,0.473088841632338
1,1,1,1,0,0,1,0,0,1,1,0,0.321788936923616,0,1,1,2,0,0,1,0,1,1,2,1,0.264749431438992,0.426688055800408
1,1,1,1,0,0,1,0,0,1,0,1,0.493307703576355,1,1,2,2,0,1,0,1,1,2,1,2,0.487535984249445,0.495399076082375
1,1,1,1,0,0,1,0,0,1,0,0,0.491077277312288,0,0,1,1,0,0,0,0,1,1,1,1,0.478926052889343,0.493605693487918
1,1,1,1,0,0,1,0,0,0,1,1,0.308677203884518,3,8,4,9,1,2,2,6,2,3,3,7,0.377471144265098,0.27605825940455
1,1,1,1,0,0,1,0,0,0,1,0,0.287341878975609,3,9,4,10,0,3,2,7,1,4,3,8,0.226603703123861,0.308855629801704
1,1,1,1,0,0,1,0,0,0,0,1,0.350661320908913,4,8,5,9,3,1,0,8,4,2,1,9,0.785673358118709,0.166577178305705
1,1,1,1,0,0,1,0,0,0,0,0,0.362299436077421,3,6,4,7,1,2,1,5,2,3,2,6,0.468738268309761,0.313737086172745
1,1,1,1,0,0,0,1,1,1,1,1,0.481991445710184,0,0,1,1,0,0,0,0,1,1,1,1,0.483310724721345,0.500934433268173
1,1,1,1,0,0,0,1,1,1,1,0,0.49557888232125,0,0,1,1,0,0,0,0,1,1,1,1,0.508373346305879,0.497305227865896
1,1,1,1,0,0,0,1,1,1,0,1,0.492054356446723,0,0,1,1,0,0,0,0,1,1,1,1,0.491216720815031,0.501479248032192
1,1,1,1,0,0,0,1,1,1,0,0,0.50133596954355,0,0,1,1,0,0,0,0,1,1,1,1,0.507616334415315,0.502011477603267
1,1,1,1,0,0,0,1,1,0,1,1,0.492102779404726,0,0,1,1,0,0,0,0,1,1,1,1,0.491375082696706,0.467687522174348
1,1,1,1,0,0,0,1,1,0,1,0,0.518499466690468,0,0,1,1,0,0,0,0,1,1,1,1,0.514882218488009,0.527963162253021
1,1,1,1,0,0,0,1,1,0,0,1,0.513342850910733,0,0,1,1,0,0,0,0,1,1,1,1,0.537607446155593,0.525401229309418
1,1,1,1,0,0,0,1,1,0,0,0,0.508314211949706,0,0,1,1,0,0,0,0,1,1,1,1,0.502264327511427,0.510389630229089
1,1,1,1,0,0,0,1,0,1,1,1,0.505129777534865,0,0,1,1,0,0,0,0,1,1,1,1,0.517302989526269,0.506989597653173
1,1,1,1,0,0,0,1,0,1,1,0,0.505062739405548,0,0,1,1,0,0,0,0,1,1,1,1,0.500462007895307,0.499179077036124
1,1,1,1,0,0,0,1,0,1,0,1,0.51356792385201,0,0,1,1,0,0,0,0,1,1,1,1,0.516765167765316,0.508116156399343
1,1,1,1,0,0,0,1,0,1,0,0,0.492054128656862,0,0,1,1,0,0,0,0,1,1,1,1,0.499126389961248,0.508709130715192
1,1,1,1,0,0,0,1,0,0,1,1,0.491400049587712,0,0,1,1,0,0,0,0,1,1,1,1,0.499985291834506,0.466240684336729
1,1,1,1,0,0,0,1,0,0,1,0,0.49352707548067,0,0,1,1,0,0,0,0,1,1,1,1,0.495248025921197,0.501982185796093
1,1,1,1,0,0,0,1,0,0,0,1,0.682414704507876,1,0,2,1,1,0,0,0,2,1,1,1,0.736839284218681,0.613604816806526
1,1,1,1,0,0,0,1,0,0,0,0,0.516784853930352,0,0,1,1,0,0,0,0,1,1,1,1,0.518666342339414,0.521944729836204
1,1,1,1,0,0,0,0,1,1,1,1,0.497585169859929,0,0,1,1,0,0,0,0,1,1,1,1,0.485568943909863,0.483738708584743
1,1,1,1,0,0,0,0,1,1,1,0,0.49815908822557,0,0,1,1,0,0,0,0,1,1,1,1,0.504887156282214,0.475114885098219
1,1,1,1,0,0,0,0,1,1,0,1,0.489628940762719,0,0,1,1,0,0,0,0,1,1,1,1,0.4869700065007,0.499630889071712
1,1,1,1,0,0,0,0,1,1,0,0,0.506641865104204,0,0,1,1,0,0,0,0,1,1,1,1,0.513981253298246,0.517984525748088
1,1,1,1,0,0,0,0,1,0,1,1,0.110990923852452,0,7,1,8,0,0,2,5,1,1,3,6,0.152566864796466,0.0836530687292168
1,1,1,1,0,0,0,0,1,0,1,0,0.237711668795422,0,2,1,3,0,0,1,1,1,1,2,2,0.231599040564183,0.245693925937758
1,1,1,1,0,0,0,0,1,0,0,1,0.50876951872036,1,1,2,2,1,0,0,1,2,1,1,2,0.671497804707754,0.344434069899431
1,1,1,1,0,0,0,0,1,0,0,0,0.497682915293844,0,0,1,1,0,0,0,0,1,1,1,1,0.512391296687517,0.52270217889718
1,1,1,1,0,0,0,0,0,1,1,1,0.498337985192193,0,0,1,1,0,0,0,0,1,1,1,1,0.501771689821372,0.491306460099147
1,1,1,1,0,0,0,0,0,1,1,0,0.50037922073472,1,1,2,2,0,1,0,1,1,2,1,2,0.512097103557263,0.499680984098289
1,1,1,1,0,0,0,0,0,1,0,1,0.507001533652889,0,0,1,1,0,0,0,0,1,1,1,1,0.488272761207136,0.490455720048905
1,1,1,1,0,0,0,0,0,1,0,0,0.336205783305088,0,1,1,2,0,0,0,1,1,1,1,2,0.427598671194338,0.274161452367617
1,1,1,1,0,0,0,0,0,0,1,1,0.276378353466708,9,25,10,26,6,3,2,23,7,4,3,24,0.684653702377755,0.13068825812336
1,1,1,1,0,0,0,0,0,0,1,0,0.237696727140845,6,21,7,22,2,4,5,16,3,5,6,17,0.307868544724196,0.206766729214164
1,1,1,1,0,0,0,0,0,0,0,1,0.630337619653353,11,6,12,7,1,10,3,3,2,11,4,4,0.34376942069474,0.742476192721577
1,1,1,1,0,0,0,0,0,0,0,0,0.190683809170257,3,16,4,17,2,1,0,16,3,2,1,17,0.722080414922829,0.0901047388657009
1,1,1,0,1,1,1,1,1,1,1,1,0.674252690406608,1,0,2,1,1,0,0,0,2,1,1,1,0.729487156774234,0.59658382251029
1,1,1,0,1,1,1,1,1,1,1,0,0.493550135864643,0,0,1,1,0,0,0,0,1,1,1,1,0.493221689845483,0.503543463530857
1,1,1,0,1,1,1,1,1,1,0,1,0.794634251535128,3,0,4,1,2,1,0,0,3,2,1,1,0.812651292388316,0.734916131431473
1,1,1,0,1,1,1,1,1,1,0,0,0.664977606257479,1,0,2,1,1,0,0,0,2,1,1,1,0.718273111795423,0.590179576992048
1,1,1,0,1,1,1,1,1,0,1,1,0.496762534623966,0,0,1,1,0,0,0,0,1,1,1,1,0.520572781272172,0.490715943536284
1,1,1,0,1,1,1,1,1,0,1,0,0.501219266101252,0,0,1,1,0,0,0,0,1,1,1,1,0.50340335470656,0.486548240182309
1,1,1,0,1,1,1,1,1,0,0,1,0.796218427711503,3,0,4,1,2,1,0,0,3,2,1,1,0.83051872151972,0.718198341514503
1,1,1,0,1,1,1,1,1,0,0,0,0.665079824062149,1,0,2,1,1,0,0,0,2,1,1,1,0.728544323991013,0.592357067344131
1,1,1,0,1,1,1,1,0,1,1,1,0.495228136127815,0,0,1,1,0,0,0,0,1,1,1,1,0.5049926038754,0.493257761229756
1,1,1,0,1,1,1,1,0,1,1,0,0.508185905526625,0,0,1,1,0,0,0,0,1,1,1,1,0.498707787918286,0.507602770472866
1,1,1,0,1,1,1,1,0,1,0,1,0.801128376149888,3,0,4,1,2,1,0,0,3,2,1,1,0.830125632932274,0.75900804162275
1,1,1,0,1,1,1,1,0,1,0,0,0.5096341898432,0,0,1,1,0,0,0,0,1,1,1,1,0.50162130880078,0.510022931515814
1,1,1,0,1,1,1,1,0,0,1,1,0.325214994108332,0,1,1,2,0,0,0,1,1,1,1,2,0.426411314669032,0.25914217940595
1,1,1,0,1,1,1,1,0,0,1,0,0.499833802682813,0,0,1,1,0,0,0,0,1,1,1,1,0.504493367240837,0.499715744926932
1,1,1,0,1,1,1,1,0,0,0,1,0.509383998363088,1,1,2,2,0,1,0,1,1,2,1,2,0.498893831529197,0.501104959962368
1,1,1,0,1,1,1,1,0,0,0,0,0.477003626840422,0,0,1,1,0,0,0,0,1,1,1,1,0.482371353347752,0.485134315168262
1,1,1,0,1,1,1,0,1,1,1,1,0.507760369487805,0,0,1,1,0,0,0,0,1,1,1,1,0.491735704825963,0.533481282547895
1,1,1,0,1,1,1,0,1,1,1,0,0.501886190446792,0,0,1,1,0,0,0,0,1,1,1,1,0.507477517560281,0.502121238957
1,1,1,0,1,1,1,0,1,1,0,1,0.498560547764732,1,1,2,2,1,0,0,1,2,1,1,2,0.675728037077562,0.333784275210513
1,1,1,0,1,1,1,0,1,1,0,0,0.490432626965223,0,0,1,1,0,0,0,0,1,1,1,1,0.495471575426901,0.48616978099378
1,1,1,0,1,1,1,0,1,0,1,1,0.668729532236127,1,0,2,1,1,0,0,0,2,1,1,1,0.733572769683151,0.574583332291475
1,1,1,0,1,1,1,0,1,0,1,0,0.341403976412562,0,1,1,2,0,0,0,1,1,1,1,2,0.411651077247824,0.279803799647008
1,1,1,0,1,1,1,0,1,0,0,1,0.667563470044581,1,0,2,1,0,1,0,0,1,2,1,1,0.590371365576902,0.728779375967981
1,1,1,0,1,1,1,0,1,0,0,0,0.661218569709258,1,0,2,1,1,0,0,0,2,1,1,1,0.705486202803227,0.552298044136591
1,1,1,0,1,1,1,0,0,1,1,1,0.665401954612824,1,0,2,1,1,0,0,0,2,1,1,1,0.734255910101502,0.578989608849895
1,1,1,0,1,1,1,0,0,1,1,0,0.50905354651087,0,0,1,1,0,0,0,0,1,1,1,1,0.503408226620703,0.514140358628991
1,1,1,0,1,1,1,0,0,1,0,1,0.336975761356675,0,1,1,2,0,0,0,1,1,1,1,2,0.458210791364328,0.271092918733236
1,1,1,0,1,1,1,0,0,1,0,0,0.495708189130801,1,1,2,2,1,0,0,1,2,1,1,2,0.658201957470083,0.32458180418522
1,1,1,0,1,1,1,0,0,0,1,1,0.395224814912322,1,2,2,3,0,1,0,2,1,2,1,3,0.473545438502466,0.36364208565645
1,1,1,0,1,1,1,0,0,0,1,0,0.411078393252372,1,2,2,3,1,0,0,2,2,1,1,3,0.647439409911325,0.24107967923134
1,1,1,0,1,1,1,0,0,0,0,1,0.664382406222084,7,3,8,4,3,4,1,2,4,5,2,3,0.686699106362436,0.648778499709124
1,1,1,0,1,1,1,0,0,0,0,0,0.655089394819246,5,2,6,3,4,1,0,2,5,2,1,3,0.85891426597766,0.422861395102953
1,1,1,0,1,1,0,1,1,1,1,1,0.494380366503261,0,0,1,1,0,0,0,0,1,1,1,1,0.499857224169335,0.510055309511826
1,1,1,0,1,1,0,1,1,1,1,0,0.492698259779252,0,0,1,1,0,0,0,0,1,1,1,1,0.469355109318463,0.488340971989117
1,1,1,0,1,1,0,1,1,1,0,1,0.507101166526088,0,0,1,1,0,0,0,0,1,1,1,1,0.512765905004203,0.512843695557064
1,1,1,0,1,1,0,1,1,1,0,0,0.508613745501498,0,0,1,1,0,0,0,0,1,1,1,1,0.51922365506614,0.50178765506975
1,1,1,0,1,1,0,1,1,0,1,1,0.47989631976583,0,0,1,1,0,0,0,0,1,1,1,1,0.469858355575894,0.484194595691231
1,1,1,0,1,1,0,1,1,0,1,0,0.663878722842843,1,0,2,1,1,0,0,0,2,1,1,1,0.734071878892856,0.589441027041935
1,1,1,0,1,1,0,1,1,0,0,1,0.513296430718387,0,0,1,1,0,0,0,0,1,1,1,1,0.521884199733515,0.523509688247666
1,1,1,0,1,1,0,1,1,0,0,0,0.482809451495297,0,0,1,1,0,0,0,0,1,1,1,1,0.483202604414487,0.481879310185219
1,1,1,0,1,1,0,1,0,1,1,1,0.503956047425978,0,0,1,1,0,0,0,0,1,1,1,1,0.506226708393137,0.504130234650334
1,1,1,0,1,1,0,1,0,1,1,0,0.489253597989446,0,0,1,1,0,0,0,0,1,1,1,1,0.493716320989205,0.49607526961187
1,1,1,0,1,1,0,1,0,1,0,1,0.501071205322631,0,0,1,1,0,0,0,0,1,1,1,1,0.508325882833858,0.500699689183971
1,1,1,0,1,1,0,1,0,1,0,0,0.499780405160971,0,0,1,1,0,0,0,0,1,1,1,1,0.513689868150738,0.488325899004479
1,1,1,0,1,1,0,1,0,0,1,1,0.496253581006546,0,0,1,1,0,0,0,0,1,1,1,1,0.495190361403663,0.479338001853921
1,1,1,0,1,1,0,1,0,0,1,0,0.499559019059176,0,0,1,1,0,0,0,0,1,1,1,1,0.488613129862071,0.505109687208943
1,1,1,0,1,1,0,1,0,0,0,1,0.521181750531076,0,0,1,1,0,0,0,0,1,1,1,1,0.512132634954833,0.542421652068977
1,1,1,0,1,1,0,1,0,0,0,0,0.6624084919317,1,0,2,1,1,0,0,0,2,1,1,1,0.735347142280068,0.550008617301656
1,1,1,0,1,1,0,0,1,1,1,1,0.482021609044401,0,0,1,1,0,0,0,0,1,1,1,1,0.481170142250228,0.483759082726982
1,1,1,0,1,1,0,0,1,1,1,0,0.507662784352899,0,0,1,1,0,0,0,0,1,1,1,1,0.52203941700548,0.5048408275471
1,1,1,0,1,1,0,0,1,1,0,1,0.662699005675764,1,0,2,1,1,0,0,0,2,1,1,1,0.723688213545939,0.585898220152717
1,1,1,0,1,1,0,0,1,1,0,0,0.508637567191618,0,0,1,1,0,0,0,0,1,1,1,1,0.488279822322748,0.520949119842414
1,1,1,0,1,1,0,0,1,0,1,1,0.652929448155552,1,0,2,1,0,1,0,0,1,2,1,1,0.525892399284793,0.700011229891979
1,1,1,0,1,1,0,0,1,0,1,0,0.493098106538178,0,0,1,1,0,0,0,0,1,1,1,1,0.487795192279768,0.513693429366371
1,1,1,0,1,1,0,0,1,0,0,1,0.251598874509773,0,2,1,3,0,0,0,2,1,1,1,3,0.419199010399369,0.176022176179701
1,1,1,0,1,1,0,0,1,0,0,0,0.400845676054012,1,2,2,3,0,1,0,2,1,2,1,3,0.457280421727372,0.374802469792472
1,1,1,0,1,1,0,0,0,1,1,1,0.503065184934298,0,0,1,1,0,0,0,0,1,1,1,1,0.504735717873154,0.505244376442498
1,1,1,0,1,1,0,0,0,1,1,0,0.509963283726946,0,0,1,1,0,0,0,0,1,1,1,1,0.506542634644214,0.495820534574512
1,1,1,0,1,1,0,0,0,1,0,1,0.485310826661531,0,0,1,1,0,0,0,0,1,1,1,1,0.494130671755483,0.477401118697558
1,1,1,0,1,1,0,0,0,1,0,0,0.507016437682323,0,0,1,1,0,0,0,0,1,1,1,1,0.479982750346449,0.504226775689204
1,1,1,0,1,1,0,0,0,0,1,1,0.749510388276514,5,1,6,2,3,2,0,1,4,3,1,2,0.840730522239182,0.665671171618334
1,1,1,0,1,1,0,0,0,0,1,0,0.666476981347118,1,0,2,1,1,0,0,0,2,1,1,1,0.748586609089059,0.563472271771006
1,1,1,0,1,1,0,0,0,0,0,1,0.813727841716335,16,3,17,4,10,6,1,2,11,7,2,3,0.873467760852518,0.727266671910298
1,1,1,0,1,1,0,0,0,0,0,0,0.751364398230608,2,0,3,1,1,1,0,0,2,2,1,1,0.748412497714024,0.728708167624053
1,1,1,0,1,0,1,1,1,1,1,1,0.517681561971316,0,0,1,1,0,0,0,0,1,1,1,1,0.518240163702818,0.52216804521714
1,1,1,0,1,0,1,1,1,1,1,0,0.494886622443562,0,0,1,1,0,0,0,0,1,1,1,1,0.482423522830558,0.499353332431313
1,1,1,0,1,0,1,1,1,1,0,1,0.668855036855807,1,0,2,1,1,0,0,0,2,1,1,1,0.704975083188663,0.57689068094815
1,1,1,0,1,0,1,1,1,1,0,0,0.486812591480557,0,0,1,1,0,0,0,0,1,1,1,1,0.497281255967232,0.478228013883107
1,1,1,0,1,0,1,1,1,0,1,1,0.482120203261031,0,0,1,1,0,0,0,0,1,1,1,1,0.468108595293973,0.469251118760913
1,1,1,0,1,0,1,1,1,0,1,0,0.49810568142077,0,0,1,1,0,0,0,0,1,1,1,1,0.497111225459725,0.497206885289418
1,1,1,0,1,0,1,1,1,0,0,1,0.648875287224492,1,0,2,1,1,0,0,0,2,1,1,1,0.718081352215548,0.563983748860915
1,1,1,0,1,0,1,1,1,0,0,0,0.512658442612505,0,0,1,1,0,0,0,0,1,1,1,1,0.518921540939294,0.525629706274403
1,1,1,0,1,0,1,1,0,1,1,1,0.674208221639117,1,0,2,1,0,1,0,0,1,2,1,1,0.590014658721017,0.729259410779921
1,1,1,0,1,0,1,1,0,1,1,0,0.497625462560449,0,0,1,1,0,0,0,0,1,1,1,1,0.497286443323117,0.495856586824463
1,1,1,0,1,0,1,1,0,1,0,1,0.476334124321584,0,0,1,1,0,0,0,0,1,1,1,1,0.495629076026749,0.459602501452133
1,1,1,0,1,0,1,1,0,1,0,0,0.484252810615581,0,0,1,1,0,0,0,0,1,1,1,1,0.469499624572423,0.486029786286451
1,1,1,0,1,0,1,1,0,0,1,1,0.509315176698379,0,0,1,1,0,0,0,0,1,1,1,1,0.502544893699943,0.515091456468518
1,1,1,0,1,0,1,1,0,0,1,0,0.497958981886972,0,0,1,1,0,0,0,0,1,1,1,1,0.486468073233278,0.515431445765026
1,1,1,0,1,0,1,1,0,0,0,1,0.510038551036268,0,0,1,1,0,0,0,0,1,1,1,1,0.510371992443421,0.52770463961082
1,1,1,0,1,0,1,1,0,0,0,0,0.497553578460822,0,0,1,1,0,0,0,0,1,1,1,1,0.500028890670372,0.503287136267835
1,1,1,0,1,0,1,0,1,1,1,1,0.498046086615417,0,0,1,1,0,0,0,0,1,1,1,1,0.50103222052915,0.507251325857442
1,1,1,0,1,0,1,0,1,1,1,0,0.492468926940113,0,0,1,1,0,0,0,0,1,1,1,1,0.500037900358753,0.477445951534995
1,1,1,0,1,0,1,0,1,1,0,1,0.489389288667124,0,0,1,1,0,0,0,0,1,1,1,1,0.507678868584024,0.48295615729868
1,1,1,0,1,0,1,0,1,1,0,0,0.655719312657937,1,0,2,1,0,1,0,0,1,2,1,1,0.554129660472236,0.705173628511962
1,1,1,0,1,0,1,0,1,0,1,1,0.501913302061802,1,1,2,2,0,1,0,1,1,2,1,2,0.511808355801306,0.501240698483382
1,1,1,0,1,0,1,0,1,0,1,0,0.676696753503342,1,0,2,1,1,0,0,0,2,1,1,1,0.752905899782296,0.607552334901899
1,1,1,0,1,0,1,0,1,0,0,1,0.499442027808167,0,0,1,1,0,0,0,0,1,1,1,1,0.495572539235376,0.486805402804056
1,1,1,0,1,0,1,0,1,0,0,0,0.511342056655325,0,0,1,1,0,0,0,0,1,1,1,1,0.533640202476583,0.495839542994168
1,1,1,0,1,0,1,0,0,1,1,1,0.655845025265047,1,0,2,1,1,0,0,0,2,1,1,1,0.725693463608987,0.584987046054171
1,1,1,0,1,0,1,0,0,1,1,0,0.499037316728616,0,0,1,1,0,0,0,0,1,1,1,1,0.489634463905845,0.490667995202985
1,1,1,0,1,0,1,0,0,1,0,1,0.325519958717207,0,1,1,2,0,0,0,1,1,1,1,2,0.40769195329413,0.268997519124823
1,1,1,0,1,0,1,0,0,1,0,0,0.331234733306109,0,1,1,2,0,0,1,0,1,1,2,1,0.274862086394989,0.41131053639557
1,1,1,0,1,0,1,0,0,0,1,1,0.803274362974676,3,0,4,1,1,2,0,0,2,3,1,1,0.79266736945024,0.837297860054271
1,1,1,0,1,0,1,0,0,0,1,0,0.661597316817461,1,0,2,1,0,1,0,0,1,2,1,1,0.557792674535337,0.729534779347012
1,1,1,0,1,0,1,0,0,0,0,1,0.606263483373423,5,3,6,4,3,2,1,2,4,3,2,3,0.699789850225658,0.522124300888933
1,1,1,0,1,0,1,0,0,0,0,0,0.858581250162307,5,0,6,1,4,1,0,0,5,2,1,1,0.903448063393201,0.78472114677578
1,1,1,0,1,0,0,1,1,1,1,1,0.492517949233996,0,0,1,1,0,0,0,0,1,1,1,1,0.489318900865263,0.500465626599014
1,1,1,0,1,0,0,1,1,1,1,0,0.506633484848076,0,0,1,1,0,0,0,0,1,1,1,1,0.498983445928519,0.527659762752611
1,1,1,0,1,0,0,1,1,1,0,1,0.48432092120056,0,0,1,1,0,0,0,0,1,1,1,1,0.500483788610202,0.475097678735666
1,1,1,0,1,0,0,1,1,1,0,0,0.488348204645794,0,0,1,1,0,0,0,0,1,1,1,1,0.476952202407615,0.479198725493792
1,1,1,0,1,0,0,1,1,0,1,1,0.49674513622839,0,0,1,1,0,0,0,0,1,1,1,1,0.487302625003111,0.493940709033796
1,1,1,0,1,0,0,1,1,0,1,0,0.499185589960543,0,0,1,1,0,0,0,0,1,1,1,1,0.50072831189805,0.504668747490288
1,1,1,0,1,0,0,1,1,0,0,1,0.502001236169599,0,0,1,1,0,0,0,0,1,1,1,1,0.478836411446775,0.500750441648235
1,1,1,0,1,0,0,1,1,0,0,0,0.50878567495523,0,0,1,1,0,0,0,0,1,1,1,1,0.495968737627579,0.513812603049302
1,1,1,0,1,0,0,1,0,1,1,1,0.497171211769572,0,0,1,1,0,0,0,0,1,1,1,1,0.511951699173866,0.497562650106115
1,1,1,0,1,0,0,1,0,1,1,0,0.506794238636969,0,0,1,1,0,0,0,0,1,1,1,1,0.523580832861122,0.488867086297986
1,1,1,0,1,0,0,1,0,1,0,1,0.505261373629794,0,0,1,1,0,0,0,0,1,1,1,1,0.506929874297998,0.503721569129323
1,1,1,0,1,0,0,1,0,1,0,0,0.513189007538138,0,0,1,1,0,0,0,0,1,1,1,1,0.523366512154796,0.490948311339641
1,1,1,0,1,0,0,1,0,0,1,1,0.500168269508053,0,0,1,1,0,0,0,0,1,1,1,1,0.491623523063298,0.501629328944722
1,1,1,0,1,0,0,1,0,0,1,0,0.473750970870024,0,0,1,1,0,0,0,0,1,1,1,1,0.4764863214132,0.487918996129061
1,1,1,0,1,0,0,1,0,0,0,1,0.341972431103078,0,1,1,2,0,0,0,1,1,1,1,2,0.44455776028765,0.278849316509609
1,1,1,0,1,0,0,1,0,0,0,0,0.48593438786827,0,0,1,1,0,0,0,0,1,1,1,1,0.49378593667564,0.473925478298485
1,1,1,0,1,0,0,0,1,1,1,1,0.512933065556455,0,0,1,1,0,0,0,0,1,1,1,1,0.495838758321868,0.48503778012754
1,1,1,0,1,0,0,0,1,1,1,0,0.496957967167487,0,0,1,1,0,0,0,0,1,1,1,1,0.487118461578331,0.490033060194375
1,1,1,0,1,0,0,0,1,1,0,1,0.507713254521135,0,0,1,1,0,0,0,0,1,1,1,1,0.512993655041057,0.513089628776069
1,1,1,0,1,0,0,0,1,1,0,0,0.494942813421134,0,0,1,1,0,0,0,0,1,1,1,1,0.486470159284503,0.487817337505314
1,1,1,0,1,0,0,0,1,0,1,1,0.491391046764562,0,0,1,1,0,0,0,0,1,1,1,1,0.493778867717739,0.4941213686162
1,1,1,0,1,0,0,0,1,0,1,0,0.506652935286285,0,0,1,1,0,0,0,0,1,1,1,1,0.521441997265266,0.520735933179623
1,1,1,0,1,0,0,0,1,0,0,1,0.59618118926908,2,1,3,2,1,1,0,1,2,2,1,2,0.700043363727878,0.522181981022631
1,1,1,0,1,0,0,0,1,0,0,0,0.504855735294288,0,0,1,1,0,0,0,0,1,1,1,1,0.501138075598648,0.500006091697671
1,1,1,0,1,0,0,0,0,1,1,1,0.748898199013937,2,0,3,1,1,1,0,0,2,2,1,1,0.773236490707743,0.744362612192931
1,1,1,0,1,0,0,0,0,1,1,0,0.508529439105187,0,0,1,1,0,0,0,0,1,1,1,1,0.527069723936731,0.517538462116153
1,1,1,0,1,0,0,0,0,1,0,1,0.343194136922333,0,1,1,2,0,0,0,1,1,1,1,2,0.435015377087233,0.283702203831799
